business_name,text,predicted_label,prediction_reason,name,description,category
Little Caesars Pizza,"Worst Little Caesars in the entire state.  EVERY SINGLE TIME you order one of their deals, they say that it will take 20 minutes!!  Slowest drive thru and out of the two times I have been to this location, I got the order wrong twice.  The second time I ordered 2 pizzas, they gave me one and told me that if I wanted the 2nd one, I needed to wait 10 minutes.  INSANE!! I will never return",Valid,"The review describes specific negative experiences at this Little Caesars location, including wait times, drive-thru service, and incorrect orders. The reviewer mentions visiting twice and provides detailed complaints about the service quality, making this a genuine review based on actual visits despite the 1-star rating.",Little Caesars Pizza,"Carry-out chain featuring chicken wings, signature breadsticks & pizza tossed from housemade dough.",['Pizza restaurant']
Fashion Place,Good parking.,Valid,"The review mentions 'Good parking' which is relevant to a shopping mall experience. Parking is a legitimate aspect of visiting Fashion Place, and the 5-star rating is consistent with the positive assessment.",Fashion Place,"Sprawling indoor complex with merchandise of all kinds, a food court, grooming services & more.",['Shopping mall']
Five Guys,They give you lots of fries and the burgers are amazing,Valid,"The review describes a genuine dining experience at Five Guys, mentioning specific menu items (fries and burgers) that are directly relevant to this hamburger restaurant. The 4-star rating is consistent with the positive feedback about the food quality and portion size.",Five Guys,"Fast-food chain with made-to-order burgers, fries & hot dogs, plus free peanuts while you wait.","['Hamburger restaurant', 'American restaurant', 'Fast food restaurant', 'Hot dog restaurant', 'Hot dog stand', 'Restaurant']"
VASA Fitness,"Still so many broken treadmills! I hate this place so much lol. We got treadmills with broken screens, some that shut off on you because they can't tell you're on it. Some with broken buttons. This gym is a scam. Talked to management about it and they cry that they just can't find somebody that can fix them properly, so pathetic. I doubt they've even tried.",Valid,"This is a genuine review describing specific problems with gym equipment (broken treadmills, screens, buttons) and interaction with management. Despite the negative tone and 1-star rating, the reviewer clearly has direct experience at this fitness location and is providing relevant feedback about the gym's facilities and service.",VASA Fitness,,"['Gym', 'Basketball court', 'Fitness center', 'Indoor swimming pool', 'Personal trainer', 'Physical fitness program', 'Racquetball club', 'Tanning salon', 'Weight loss service', 'Yoga studio']"
ZZZ Pawn Shop,Sold my stolen iPhone to someone.  Now I have a huge issue.,Valid,"The review describes a genuine transaction experience at the pawn shop. Despite the concerning nature of the content (selling a stolen phone), it relates directly to the business's services as a pawn shop and reflects the reviewer's actual experience with the establishment.",ZZZ Pawn Shop,,['Pawn shop']
JCW's,"JCW's ROCKS!!! Go here for burgers, chicken fingers, shakes and other burger shop stuff.",Valid,"The review expresses genuine enthusiasm for the restaurant and mentions specific menu items (burgers, chicken fingers, shakes) that align perfectly with the business description and category as a hamburger/fast food restaurant. The 4-star rating is consistent with the positive sentiment.",JCW's,Chainlet burger joint featuring piled-high burgers & milkshakes in a variety of flavors.,"['Hamburger restaurant', 'Fast food restaurant', 'Restaurant']"
Sushi House,Decent place to eat sushi rolls,Valid,"The review describes a genuine dining experience at the sushi restaurant, mentioning specific food items (sushi rolls) that are relevant to the business category and description. The 4-star rating is consistent with the 'decent' assessment.",Sushi House,,"['Sushi restaurant', 'Restaurant']"
The Habit Burger Grill,Burger was fantastic. I was a little shocked at the extra 60 cents for cheese but it was worth it. Overall great food!,Valid,"The review describes a genuine dining experience at the burger restaurant, mentioning specific details about the food quality and pricing. The 5-star rating is consistent with the positive feedback about the burger and overall food quality.",The Habit Burger Grill,"Charbroiled burgers star at this fast-food chain also offering deli-type sandwiches, salads & fries.","['Hamburger restaurant', 'Fast food restaurant', 'Takeout Restaurant']"
Ogden's George S. Eccles Dinosaur Park,Great place to spend a few hours.,Valid,The review expresses a positive experience at the dinosaur park with a 5-star rating that matches the positive sentiment. The comment 'Great place to spend a few hours' is relevant to a theme park/tourist attraction where visitors typically spend extended time enjoying the exhibits.,Ogden's George S. Eccles Dinosaur Park,"5-acre park featuring more than 100 dinosaur replicas, plus a museum with hands-on activities.","['Theme park', 'Education center', 'Gift shop', 'Open air museum', 'Playground', 'Science museum', 'Sculpture museum', 'Tourist attraction']"
Eccles Theater,Fantastic!,Valid,"The review expresses a positive experience with a 5-star rating and enthusiastic comment 'Fantastic!' which is relevant to the performing arts theater venue, indicating genuine satisfaction with a visit.",Eccles Theater,"Modern performing arts venue with a 2,400-seat main stage & a 145-seat black-box theater.",['Performing arts theater']
Tooele - UEC Theatres 9,Love $5 Tuesdays,Valid,The review mentions '$5 Tuesdays' which is a relevant promotional offering commonly found at movie theaters. The 4-star rating and positive sentiment ('Love') are consistent with a genuine experience at this movie theater location.,Tooele - UEC Theatres 9,,['Movie theater']
Crumbl Cookies - Saint George,Awesome cookies,Valid,"The review provides a genuine positive experience about cookies at a cookie shop/bakery, with the 5-star rating consistent with the positive text 'Awesome cookies'.",Crumbl Cookies - Saint George,,"['Bakery', 'Cookie shop', 'Dessert shop']"
