business_name,text,predicted_label,prediction_reason,name,description,category
Slice of Italy Rosedale,Excellent service great food. I will return,Valid,"The review describes a genuine dining experience at an Italian restaurant, mentioning both service and food quality. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the restaurant's offerings.",Slice of Italy Rosedale,"Classic Italian kitchen with booth seating serving pizza, pasta & sandwiches in a relaxed setting.","['Italian restaurant', 'Delivery service']"
ARCO,Good stop,Valid,"The review provides a genuine, brief assessment of the gas station experience. The 4-star rating is consistent with the positive text 'Good stop', which is relevant to evaluating a gas station as a place to stop for fuel or services.",ARCO,,['Gas station']
Applebee's Grill + Bar,Food and drinks are good. But bathroom was not clean. Removing one star forrestrooms.,Valid,"The review describes a genuine dining experience at Applebee's, mentioning both food/drinks quality and restroom cleanliness. The 4-star rating with one star deducted for the bathroom issue is consistent with the mixed feedback provided.",Applebee's Grill + Bar,Full-service chain bar & grill providing hearty American eats in an informal setting.,"['Restaurant', 'American restaurant', 'Bar & grill', 'Diner', 'Family restaurant', 'Hamburger restaurant', 'Steak house', 'Traditional American restaurant']"
Nijiya Market,Good sushi bento,Valid,"The review describes a genuine experience with sushi bento from Nijiya Market, which aligns with the business description as a Japanese supermarket that offers sushi. The 5-star rating is consistent with the positive comment.",Nijiya Market,"Japanese supermarket with vegetables, meat, fish & sushi, dry goods & a bakery.","['Japanese grocery store', 'Supermarket']"
Tandoori Grill - Best Indian - Pakistani - Fijian - Restaurant Veg And Non Veg,I came to Tandoori Grill after I saw their ad on Zee Tv. I was glad I came here hungry! This place had some amazing food with great customer service. Will come here again,Valid,"The review describes a genuine dining experience at the restaurant, mentioning the food quality and customer service. While the reviewer mentions seeing an ad on Zee TV, this is simply explaining how they discovered the restaurant, not promoting another product or service. The 5-star rating is consistent with the positive experience described.",Tandoori Grill - Best Indian - Pakistani - Fijian - Restaurant Veg And Non Veg,A relaxed interior & an array of traditional Indian dishes with tandoori grill items & lunch buffet.,['Modern Indian restaurant']
Boba Bistro(ryans bistro and boba house),Yummy halo halo!,Valid,"The review mentions 'halo halo', which is a Filipino dessert commonly served at cafes and boba shops. This is relevant to the business category 'Cafe' and the boba house concept, with a consistent 5-star rating.",Boba Bistro(ryans bistro and boba house),,['Cafe']
Snow Summit Ski Resort,Great place and the people here are wonderful!,Valid,"The review provides a genuine positive experience about the ski resort, praising both the place and the people. The 5-star rating is consistent with the positive sentiment, and the content is relevant to the ski resort location.",Snow Summit Ski Resort,"Long-running, popular option with 31 runs, night riding, terrain parks & a climbing wall.",['Ski resort']
Rose Whittier Nails Spa,"Totally rude, I was in a hurry to leave as I was already there for 2 hours. Once I got home most of my nails were crooked. I know I have two nails that grow crooked but the ones that aren't were all messed up. It was kinda funny but they looked horrible. Go somewhere else save yourself the headache.
***Update, I went back to have them fix the messed up nails. Within two days of my second visit the gel peeled off my acrylic nails. Horrible!!!😠😡",Valid,"The review describes a genuine experience at the nail salon, including specific details about the service quality (crooked nails, gel peeling off), time spent (2 hours), and even includes an update about a return visit. Despite the 1-star rating and negative sentiment, this is a legitimate review of the nail salon services.",Rose Whittier Nails Spa,,['Nail salon']
Maru Ichi,"Delicious cash-only inexpensive Ramen place. They have a good selection of broths. Kuro (browned garlic, delicious), Miso, Shoyu and Tonkatsu. They also have dry noodles. I recommend ordering the extra Kakuni (A chunk of stewed pork belly) for $2.00, it really adds a good meatiness to the bowl. They only give you a half soft boiled egg, not a whole one.
I also love that they have grilled/dried garlic you can sprinkle on your bowl, as well as Kimchi.  I put a lot of garlic in mine, it makes taste even better.",Valid,"The review provides a detailed and genuine experience of dining at the ramen restaurant, describing specific menu items (broths, kakuni, toppings), pricing, and personal recommendations. The content is highly relevant to the business category and description, and the 5-star rating aligns with the positive detailed review.",Maru Ichi,"Noodle joint offering homemade ramen, plus soba & udon served in savory broths with fresh toppings.",['Ramen restaurant']
Aquatic Warehouse,Great place for fish and supplies for your tanks,Valid,"The review describes a genuine experience relevant to the aquatic store, mentioning fish and tank supplies which directly relates to the business description and category of tropical fish store/aquarium shop.",Aquatic Warehouse,"Retailer specializing in aquariums & accessories, with freshwater & saltwater fish available.","['Tropical fish store', 'Aquarium shop', 'Pet store', 'Pond fish supplier', 'Pond supply store']"
Boatyard Pub,"After a couple hours of being blown around on the waters by huge gusts of wind on a tiny paddle boat, my family and I decided to stop and grab a bite to eat. We chose this place. The environment is really nice, I think there was live music although I didn't really pay much attention so I can't say for sure. I had the parmesan crusted tacos, they were great. The fries that came with em were amazing as well. The service was also quick. Really crunchy, good flavor. Would come here again.",Valid,"The review describes a genuine dining experience at the restaurant, including specific details about the food (parmesan crusted tacos, fries), service quality, and atmosphere. The 5-star rating is consistent with the positive experience described.",Boatyard Pub,,"['Seafood restaurant', 'Breakfast restaurant']"
