business_name,text,predicted_label,prediction_reason,name,description,category
Sterling Hyundai,"Sterling Hyundai just may be the easiest, most pleasant car buying experience I've ever had...and I don't say that lightly as I have worked in the car business!!!

If you are looking for a Hyundai or a Genesis go see Mark Hebert.

From the time I pulled in to their lot and up to signing paperwork the Sterling Team was amazing. Will definitely be recommending them to others!!!",Valid,"The review describes a genuine car buying experience at Sterling Hyundai, mentions specific staff (Mark Hebert), and provides detailed feedback about the service quality. The 5-star rating is consistent with the positive experience described, and the content is directly relevant to the dealership's business.",Sterling Hyundai,,"['Hyundai dealer', 'Auto tune up service', 'Car dealer', 'Oil change service', 'Used car dealer', 'Used truck dealer']"
Bruiser's,Friendly folls,Valid,"The review expresses a positive sentiment about the staff being friendly, which is relevant to the restaurant/bar experience. Despite the brief text and typo ('folls' likely meaning 'folks'), the 5-star rating is consistent with the positive comment about the people at the establishment.",Bruiser's,,"['Hot dog restaurant', 'Bar', 'Restaurant', 'Sports bar']"
Plume Algiers,"Amazing food in a very cozy setting , the flavours are very authentic and subtle ..
The chicken kebabs and stuffed nans are legitimately delicious...
One of my favourites is the chowmein noodles served with pickled veggies ...",Valid,"The review provides a detailed and genuine dining experience at an Indian restaurant, describing specific dishes like chicken kebabs, stuffed naans, and chowmein noodles. The positive content aligns with the 5-star rating and is directly relevant to the restaurant's category and services.",Plume Algiers,,['Indian restaurant']
Taco Bell,"Not professional at all ,going through Drive-thru they were playing on the speaker and food came out horrible barely any meat on tacos not worth the $13.00 I spent",Valid,"The review describes a genuine dining experience at Taco Bell, mentioning specific details about the drive-thru service, food quality (lack of meat on tacos), and the price paid ($13.00). The 1-star rating is consistent with the negative experience described.",Taco Bell,"Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.","['Fast food restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Mexican restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant', 'Vegetarian restaurant']"
Dairy Queen Grill & Chill,Love it....,Valid,"The review expresses genuine positive sentiment ('Love it') with a 5-star rating that is consistent with the text. Although brief, the positive sentiment is relevant to the fast food restaurant and ice cream shop experience.",Dairy Queen Grill & Chill,Soft-serve ice cream & signature shakes top the menu at this classic burger & fries fast-food chain.,"['Fast food restaurant', 'Ice cream shop']"
Dunkin Donuts and Baskin Robbins,Ice cream and donuts the number 1,Valid,"The review mentions 'ice cream and donuts' which directly relates to the business categories (Donut shop, Ice cream shop) and the business name. The 5-star rating is consistent with the positive sentiment expressing these items as 'number 1'.",Dunkin Donuts and Baskin Robbins,,"['Cafe', 'Coffee shop', 'Donut shop', 'Ice cream shop']"
Panda Restaurant,The food was good but the ac is out so it was too hot to eat,Valid,"The review describes a genuine dining experience at the Chinese restaurant, mentioning both the food quality and a specific issue with the air conditioning that affected the dining experience. The 2-star rating is consistent with the mixed feedback (good food but poor dining conditions).",Panda Restaurant,,['Chinese restaurant']
Petco,Everything for your pet.,Valid,"The review 'Everything for your pet.' directly relates to Petco's business as a pet supply store, and the 5-star rating indicates a positive experience with the store's pet products and services.",Petco,"Chain with pet food & supplies, such as toys, beds & apparel (many offer pet services & adoptions).","['Pet supply store', 'Bird shop', 'Fish store', 'Pet store', 'Reptile store', 'Tropical fish store']"
China Lotus,The food was excellent and the service was awesome. The restaurant it self was very clean.,Valid,"The review describes a genuine dining experience at the Chinese restaurant, commenting on food quality, service, and cleanliness. The 5-star rating is consistent with the positive feedback about the restaurant experience.",China Lotus,,['Chinese restaurant']
Peewee’s Crabcakes On The Go,"The food was delicious with nice portions. The only reason it wasn’t a full 5 stars is because I ordered through DoorDash. When my food made it, my food in a loosely tied bag, and my plate was half opened. In the future, please tape the plates closed, so customers know their food hasn’t been tampered with. Other than that, everything was great!!!",Valid,"The review describes a genuine food ordering experience from the restaurant, provides specific feedback about food quality, portions, and delivery packaging concerns, with a 4-star rating that aligns with the mixed positive/constructive criticism in the text.",Peewee’s Crabcakes On The Go,,['Restaurant']
"Country Inn & Suites by Radisson, Metairie (New Orleans), LA",Clean as a whistle! Nice fire pit area too. Good breakfast.,Valid,"The review describes genuine aspects of the hotel experience including cleanliness, amenities (fire pit area), and breakfast quality, which are all relevant to the hotel's services and match the business description.","Country Inn & Suites by Radisson, Metairie (New Orleans), LA","Laid-back hotel offering a gym & an outdoor pool, plus free breakfast, parking & Wi-Fi.","['Hotel', 'Business center', 'Event venue', 'Group accommodation']"
McDonald's,"This place is consistently VILE!  The service ridiculously slow, and often rude. The food orders are poorly prepared, and usually wrong. The staff has a horrible attitude, and the restroom is disgusting. What's worse is their prices double during Mardi Gras.
I live less than 2 blocks from here, but would rather catch the bus to another location. My advice is to avoid this Mc Donalds like the plague.",Valid,"The review describes a genuine negative experience at McDonald's with specific complaints about service, food quality, staff attitude, restroom conditions, and pricing. The reviewer mentions living nearby and choosing to go to other locations, indicating they have actually visited this establishment. Despite the strongly negative sentiment and 1-star rating, this represents a legitimate customer experience rather than a rant without visit.",McDonald's,"Classic, long-running fast-food chain known for its burgers, fries & shakes.","['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
